id_img,label,path,predicted_label
29924,surprise,29924,sad
29990,surprise,29990,fear
3000,surprise,3000,happy
30062,surprise,30062,neutral
30074,surprise,30074,angry
30196,surprise,30196,fear
30206,surprise,30206,neutral
30237,surprise,30237,fear
30253,surprise,30253,sad
30316,surprise,30316,fear
30333,surprise,30333,neutral
3036,surprise,3036,sad
30482,surprise,30482,fear
30564,surprise,30564,sad
3057,surprise,3057,sad
30594,surprise,30594,fear
30638,surprise,30638,neutral
30735,surprise,30735,angry
30774,surprise,30774,angry
30798,surprise,30798,sad
3087,surprise,3087,sad
30936,surprise,30936,fear
31007,surprise,31007,fear
31105,surprise,31105,angry
31107,surprise,31107,angry
31116,surprise,31116,fear
3112,surprise,3112,fear
31130,surprise,31130,fear
31157,surprise,31157,fear
31159,surprise,31159,fear
31188,surprise,31188,fear
3124,surprise,3124,sad
31286,surprise,31286,fear
31330,surprise,31330,sad
31341,surprise,31341,fear
31357,surprise,31357,fear
31375,surprise,31375,angry
31395,surprise,31395,fear
31398,surprise,31398,angry
314,surprise,314,fear
31421,surprise,31421,sad
31461,surprise,31461,sad
31526,surprise,31526,sad
31535,surprise,31535,neutral
31569,surprise,31569,fear
31625,surprise,31625,angry
31638,surprise,31638,fear
31655,surprise,31655,fear
3170,surprise,3170,surprise
31738,surprise,31738,sad
31782,surprise,31782,fear
31821,surprise,31821,fear
31855,surprise,31855,fear
31860,surprise,31860,sad
31866,surprise,31866,sad
31903,surprise,31903,fear
31916,surprise,31916,angry
31940,surprise,31940,sad
31954,surprise,31954,neutral
31973,surprise,31973,sad
31979,surprise,31979,neutral
32076,surprise,32076,angry
32097,surprise,32097,fear
32103,surprise,32103,fear
32180,surprise,32180,sad
32279,surprise,32279,surprise
32323,surprise,32323,fear
32349,surprise,32349,fear
32351,surprise,32351,angry
32438,surprise,32438,sad
32461,surprise,32461,surprise
32463,surprise,32463,sad
32485,surprise,32485,angry
32507,surprise,32507,sad
32551,surprise,32551,sad
32569,surprise,32569,fear
32619,surprise,32619,neutral
32623,surprise,32623,angry
32642,surprise,32642,fear
32682,surprise,32682,sad
32688,surprise,32688,neutral
3269,surprise,3269,fear
32692,surprise,32692,sad
32696,surprise,32696,fear
32758,surprise,32758,fear
32766,surprise,32766,sad
32799,surprise,32799,fear
32829,surprise,32829,sad
32876,surprise,32876,sad
32879,surprise,32879,surprise
32889,surprise,32889,angry
32931,surprise,32931,angry
32940,surprise,32940,surprise
32941,surprise,32941,neutral
32946,surprise,32946,fear
3296,surprise,3296,sad
3297,surprise,3297,sad
32996,surprise,32996,sad
33007,surprise,33007,angry
33051,surprise,33051,fear
33097,surprise,33097,fear
3314,surprise,3314,angry
33215,surprise,33215,fear
33258,surprise,33258,neutral
33299,surprise,33299,fear
33358,surprise,33358,angry
33390,surprise,33390,sad
33410,surprise,33410,angry
33419,surprise,33419,fear
33440,surprise,33440,fear
33490,surprise,33490,neutral
33519,surprise,33519,angry
33535,surprise,33535,fear
33548,surprise,33548,fear
33559,surprise,33559,sad
33587,surprise,33587,fear
33608,surprise,33608,sad
33617,surprise,33617,sad
33644,surprise,33644,fear
33673,surprise,33673,angry
33674,surprise,33674,neutral
33701,surprise,33701,fear
33718,surprise,33718,neutral
33806,surprise,33806,angry
33855,surprise,33855,sad
3391,surprise,3391,fear
33919,surprise,33919,fear
33940,surprise,33940,happy
340,surprise,340,fear
3402,surprise,3402,fear
34024,surprise,34024,fear
34063,surprise,34063,sad
3409,surprise,3409,angry
34097,surprise,34097,fear
341,surprise,341,sad
34100,surprise,34100,happy
34117,surprise,34117,fear
34120,surprise,34120,sad
34143,surprise,34143,fear
34201,surprise,34201,angry
34277,surprise,34277,sad
34325,surprise,34325,fear
34356,surprise,34356,neutral
34382,surprise,34382,fear
34396,surprise,34396,fear
34415,surprise,34415,sad
34462,surprise,34462,fear
34465,surprise,34465,fear
34522,surprise,34522,happy
34545,surprise,34545,fear
34613,surprise,34613,sad
34656,surprise,34656,surprise
34659,surprise,34659,angry
34675,surprise,34675,fear
3472,surprise,3472,sad
34730,surprise,34730,happy
34755,surprise,34755,surprise
34878,surprise,34878,surprise
34897,surprise,34897,sad
34968,surprise,34968,sad
34972,surprise,34972,sad
35022,surprise,35022,fear
35120,surprise,35120,sad
35151,surprise,35151,fear
35202,surprise,35202,fear
35207,surprise,35207,angry
35230,surprise,35230,surprise
35238,surprise,35238,surprise
35250,surprise,35250,angry
35257,surprise,35257,sad
35279,surprise,35279,angry
35322,surprise,35322,neutral
35334,surprise,35334,fear
35362,surprise,35362,sad
35363,surprise,35363,fear
35394,surprise,35394,neutral
35410,surprise,35410,sad
35427,surprise,35427,sad
35453,surprise,35453,fear
35541,surprise,35541,happy
35592,surprise,35592,fear
35629,surprise,35629,fear
3565,surprise,3565,angry
35697,surprise,35697,fear
35709,surprise,35709,angry
3584,surprise,3584,fear
35851,surprise,35851,neutral
3601,surprise,3601,surprise
3645,surprise,3645,sad
365,surprise,365,angry
3709,surprise,3709,neutral
3714,surprise,3714,fear
3719,surprise,3719,angry
3722,surprise,3722,fear
3736,surprise,3736,neutral
3739,surprise,3739,sad
3742,surprise,3742,neutral
3783,surprise,3783,neutral
3785,surprise,3785,sad
3836,surprise,3836,fear
3837,surprise,3837,neutral
3985,surprise,3985,fear
4033,surprise,4033,surprise
4040,surprise,4040,sad
4064,surprise,4064,fear
4098,surprise,4098,angry
414,surprise,414,fear
418,surprise,418,neutral
4200,surprise,4200,surprise
4217,surprise,4217,sad
4234,surprise,4234,neutral
4296,surprise,4296,angry
4308,surprise,4308,fear
4316,surprise,4316,fear
4340,surprise,4340,fear
4411,surprise,4411,fear
4453,surprise,4453,fear
4516,surprise,4516,angry
452,surprise,452,happy
4523,surprise,4523,fear
454,surprise,454,sad
4540,surprise,4540,fear
4547,surprise,4547,angry
460,surprise,460,sad
4650,surprise,4650,surprise
4821,surprise,4821,fear
483,surprise,483,sad
4858,surprise,4858,fear
4901,surprise,4901,happy
4917,surprise,4917,neutral
4975,surprise,4975,fear
4979,surprise,4979,sad
4986,surprise,4986,fear
500,surprise,500,sad
5023,surprise,5023,sad
504,surprise,504,fear
507,surprise,507,surprise
5074,surprise,5074,neutral
5097,surprise,5097,happy
5117,surprise,5117,angry
5184,surprise,5184,fear
5222,surprise,5222,happy
5253,surprise,5253,surprise
5263,surprise,5263,fear
5283,surprise,5283,sad
5360,surprise,5360,fear
538,surprise,538,sad
546,surprise,546,neutral
5472,surprise,5472,sad
5514,surprise,5514,neutral
5567,surprise,5567,sad
5622,surprise,5622,fear
5638,surprise,5638,sad
5654,surprise,5654,sad
5717,surprise,5717,neutral
5736,surprise,5736,surprise
5809,surprise,5809,happy
5858,surprise,5858,sad
5957,surprise,5957,angry
5961,surprise,5961,fear
5989,surprise,5989,sad
5992,surprise,5992,fear
6035,surprise,6035,sad
6037,surprise,6037,surprise
6054,surprise,6054,sad
6059,surprise,6059,angry
6062,surprise,6062,angry
6064,surprise,6064,fear
6091,surprise,6091,fear
6106,surprise,6106,neutral
6152,surprise,6152,fear
6153,surprise,6153,sad
6176,surprise,6176,fear
6179,surprise,6179,surprise
6214,surprise,6214,angry
6311,surprise,6311,angry
6345,surprise,6345,sad
6346,surprise,6346,happy
6366,surprise,6366,surprise
6469,surprise,6469,fear
6495,surprise,6495,angry
6515,surprise,6515,sad
6608,surprise,6608,sad
6732,surprise,6732,disgust
6747,surprise,6747,surprise
6808,surprise,6808,fear
6814,surprise,6814,sad
6876,surprise,6876,fear
689,surprise,689,fear
6902,surprise,6902,happy
6909,surprise,6909,fear
6973,surprise,6973,fear
6988,surprise,6988,fear
7027,surprise,7027,angry
7038,surprise,7038,fear
7102,surprise,7102,angry
712,surprise,712,sad
7129,surprise,7129,angry
7146,surprise,7146,neutral
7150,surprise,7150,angry
7158,surprise,7158,sad
7182,surprise,7182,surprise
7270,surprise,7270,sad
7271,surprise,7271,sad
729,surprise,729,sad
73,surprise,73,fear
7302,surprise,7302,angry
7305,surprise,7305,angry
7350,surprise,7350,surprise
7394,surprise,7394,angry
741,surprise,741,sad
7517,surprise,7517,fear
7542,surprise,7542,disgust
7580,surprise,7580,angry
7681,surprise,7681,fear
7684,surprise,7684,neutral
7748,surprise,7748,fear
7749,surprise,7749,angry
7756,surprise,7756,fear
7786,surprise,7786,surprise
7819,surprise,7819,sad
7846,surprise,7846,sad
7875,surprise,7875,angry
7894,surprise,7894,sad
794,surprise,794,sad
7980,surprise,7980,angry
8035,surprise,8035,fear
8040,surprise,8040,fear
8043,surprise,8043,neutral
8067,surprise,8067,fear
8119,surprise,8119,fear
8163,surprise,8163,neutral
8177,surprise,8177,angry
8178,surprise,8178,fear
8239,surprise,8239,surprise
8350,surprise,8350,fear
8433,surprise,8433,angry
8454,surprise,8454,sad
8474,surprise,8474,angry
8481,surprise,8481,sad
85,surprise,85,sad
8556,surprise,8556,angry
859,surprise,859,happy
8611,surprise,8611,sad
8637,surprise,8637,fear
8645,surprise,8645,fear
8672,surprise,8672,fear
872,surprise,872,sad
8754,surprise,8754,fear
8795,surprise,8795,happy
8797,surprise,8797,sad
8818,surprise,8818,surprise
886,surprise,886,angry
9037,surprise,9037,surprise
9040,surprise,9040,fear
9101,surprise,9101,fear
911,surprise,911,sad
9179,surprise,9179,neutral
9205,surprise,9205,fear
9232,surprise,9232,neutral
9251,surprise,9251,happy
9261,surprise,9261,fear
9281,surprise,9281,fear
9302,surprise,9302,sad
9333,surprise,9333,angry
9369,surprise,9369,surprise
9370,surprise,9370,angry
9474,surprise,9474,neutral
949,surprise,949,angry
9602,surprise,9602,neutral
9606,surprise,9606,sad
9842,surprise,9842,angry
9898,surprise,9898,angry
10019,surprise,10019,happy
10023,surprise,10023,angry
10074,surprise,10074,happy
10096,surprise,10096,happy
10106,surprise,10106,happy
10126,surprise,10126,happy
10138,surprise,10138,happy
10141,surprise,10141,surprise
1020,surprise,1020,sad
10218,surprise,10218,happy
10237,surprise,10237,happy
10248,surprise,10248,happy
10257,surprise,10257,happy
1027,surprise,1027,happy
10273,surprise,10273,neutral
10276,surprise,10276,happy
10312,surprise,10312,happy
10317,surprise,10317,happy
10344,surprise,10344,happy
10362,surprise,10362,happy
10367,surprise,10367,happy
10370,surprise,10370,happy
10432,surprise,10432,happy
10456,surprise,10456,neutral
10467,surprise,10467,happy
10468,surprise,10468,sad
10480,surprise,10480,happy
10528,surprise,10528,happy
10540,surprise,10540,happy
10552,surprise,10552,happy
1056,surprise,1056,fear
10571,surprise,10571,surprise
1058,surprise,1058,happy
10622,surprise,10622,happy
10638,surprise,10638,happy
10640,surprise,10640,happy
10644,surprise,10644,neutral
10647,surprise,10647,sad
10683,surprise,10683,happy
10703,surprise,10703,happy
1074,surprise,1074,happy
10770,surprise,10770,happy
10773,surprise,10773,happy
10792,surprise,10792,happy
1081,surprise,1081,happy
10811,surprise,10811,happy
10841,surprise,10841,happy
10879,surprise,10879,angry
10903,surprise,10903,happy
10935,surprise,10935,happy
10956,surprise,10956,happy
10992,surprise,10992,happy
11019,surprise,11019,happy
1111,surprise,1111,happy
11150,surprise,11150,happy
11208,surprise,11208,happy
1121,surprise,1121,happy
11236,surprise,11236,happy
1130,surprise,1130,angry
11345,surprise,11345,happy
11349,surprise,11349,happy
11392,surprise,11392,happy
1141,surprise,1141,happy
11500,surprise,11500,happy
11508,surprise,11508,happy
11516,surprise,11516,happy
1152,surprise,1152,happy
11530,surprise,11530,happy
11549,surprise,11549,happy
11552,surprise,11552,happy
11558,surprise,11558,happy
11573,surprise,11573,happy
11575,surprise,11575,happy
11588,surprise,11588,happy
1159,surprise,1159,happy
11594,surprise,11594,happy
11604,surprise,11604,happy
11614,surprise,11614,happy
11637,surprise,11637,happy
11646,surprise,11646,happy
11658,surprise,11658,happy
11717,surprise,11717,happy
11733,surprise,11733,happy
11763,surprise,11763,happy
11766,surprise,11766,happy
11772,surprise,11772,happy
11785,surprise,11785,happy
11793,surprise,11793,happy
11808,surprise,11808,happy
11814,surprise,11814,happy
11819,surprise,11819,happy
11835,surprise,11835,fear
11842,surprise,11842,happy
11850,surprise,11850,neutral
11885,surprise,11885,sad
11927,surprise,11927,happy
12011,surprise,12011,happy
1202,surprise,1202,happy
12024,surprise,12024,happy
12098,surprise,12098,happy
12120,surprise,12120,happy
12129,surprise,12129,happy
12141,surprise,12141,happy
12191,surprise,12191,happy
12239,surprise,12239,happy
12257,surprise,12257,happy
12284,surprise,12284,happy
12321,surprise,12321,happy
12329,surprise,12329,happy
12349,surprise,12349,happy
12359,surprise,12359,happy
12376,surprise,12376,happy
12379,surprise,12379,happy
12381,surprise,12381,happy
12410,surprise,12410,happy
1246,surprise,1246,happy
12487,surprise,12487,happy
12492,surprise,12492,sad
12497,surprise,12497,surprise
12557,surprise,12557,happy
12560,surprise,12560,happy
12581,surprise,12581,happy
12600,surprise,12600,happy
12611,surprise,12611,happy
12672,surprise,12672,happy
12705,surprise,12705,happy
12725,surprise,12725,happy
12729,surprise,12729,angry
12772,surprise,12772,happy
12776,surprise,12776,happy
12789,surprise,12789,happy
12861,surprise,12861,happy
12904,surprise,12904,happy
12936,surprise,12936,angry
12951,surprise,12951,happy
12956,surprise,12956,happy
12957,surprise,12957,happy
13037,surprise,13037,surprise
13073,surprise,13073,happy
1309,surprise,1309,happy
13105,surprise,13105,happy
13108,surprise,13108,sad
13127,surprise,13127,neutral
13139,surprise,13139,happy
13151,surprise,13151,happy
1316,surprise,1316,happy
13204,surprise,13204,happy
13228,surprise,13228,happy
13283,surprise,13283,happy
13317,surprise,13317,neutral
13322,surprise,13322,happy
1334,surprise,1334,happy
13348,surprise,13348,fear
13353,surprise,13353,happy
13363,surprise,13363,happy
13366,surprise,13366,surprise
13385,surprise,13385,happy
1341,surprise,1341,happy
13427,surprise,13427,happy
13428,surprise,13428,happy
13449,surprise,13449,happy
13456,surprise,13456,happy
13476,surprise,13476,happy
13502,surprise,13502,happy
13526,surprise,13526,happy
13528,surprise,13528,happy
13570,surprise,13570,happy
13584,surprise,13584,happy
13590,surprise,13590,happy
13615,surprise,13615,neutral
13618,surprise,13618,happy
13655,surprise,13655,happy
13703,surprise,13703,happy
13706,surprise,13706,happy
13715,surprise,13715,angry
13757,surprise,13757,happy
13761,surprise,13761,happy
13792,surprise,13792,happy
13802,surprise,13802,happy
1381,surprise,1381,happy
13833,surprise,13833,happy
13848,surprise,13848,happy
13874,surprise,13874,happy
13877,surprise,13877,happy
139,surprise,139,happy
13911,surprise,13911,happy
13912,surprise,13912,happy
13925,surprise,13925,happy
1395,surprise,1395,sad
13955,surprise,13955,happy
13968,surprise,13968,surprise
13969,surprise,13969,happy
13991,surprise,13991,happy
14063,surprise,14063,happy
14092,surprise,14092,happy
141,surprise,141,neutral
14139,surprise,14139,happy
14152,surprise,14152,happy
14155,surprise,14155,happy
14169,surprise,14169,happy
14236,surprise,14236,happy
14278,surprise,14278,happy
14282,surprise,14282,happy
14292,surprise,14292,happy
14310,surprise,14310,happy
14314,surprise,14314,happy
14327,surprise,14327,fear
14348,surprise,14348,happy
14360,surprise,14360,happy
14371,surprise,14371,happy
14378,surprise,14378,happy
14419,surprise,14419,happy
14427,surprise,14427,happy
14448,surprise,14448,happy
14473,surprise,14473,happy
14475,surprise,14475,happy
14516,surprise,14516,happy
14517,surprise,14517,angry
14518,surprise,14518,neutral
14546,surprise,14546,happy
14586,surprise,14586,neutral
14593,surprise,14593,happy
14611,surprise,14611,happy
14700,surprise,14700,happy
14730,surprise,14730,happy
14757,surprise,14757,happy
14759,surprise,14759,sad
14792,surprise,14792,happy
14877,surprise,14877,happy
1491,surprise,1491,happy
14965,surprise,14965,happy
14973,surprise,14973,angry
15039,surprise,15039,happy
15060,surprise,15060,happy
15077,surprise,15077,happy
15099,surprise,15099,happy
1512,surprise,1512,happy
15147,surprise,15147,happy
15181,surprise,15181,happy
15212,surprise,15212,happy
15216,surprise,15216,angry
15221,surprise,15221,happy
15229,surprise,15229,happy
15257,surprise,15257,neutral
15269,surprise,15269,neutral
15271,surprise,15271,happy
15292,surprise,15292,happy
15310,surprise,15310,happy
15323,surprise,15323,happy
15331,surprise,15331,happy
15335,surprise,15335,happy
1538,surprise,1538,happy
15397,surprise,15397,happy
15400,surprise,15400,happy
15409,surprise,15409,happy
15426,surprise,15426,happy
15432,surprise,15432,happy
15438,surprise,15438,happy
15443,surprise,15443,happy
15455,surprise,15455,neutral
15494,surprise,15494,happy
15520,surprise,15520,happy
15523,surprise,15523,surprise
15589,surprise,15589,happy
15616,surprise,15616,happy
15621,surprise,15621,happy
15677,surprise,15677,happy
15708,surprise,15708,happy
15758,surprise,15758,happy
15767,surprise,15767,happy
15791,surprise,15791,surprise
15843,surprise,15843,surprise
15854,surprise,15854,happy
15885,surprise,15885,sad
15910,surprise,15910,happy
15966,surprise,15966,happy
15976,surprise,15976,happy
15983,surprise,15983,neutral
16037,surprise,16037,happy
16042,surprise,16042,happy
16064,surprise,16064,happy
16076,surprise,16076,happy
16081,surprise,16081,happy
16106,surprise,16106,neutral
16108,surprise,16108,happy
16120,surprise,16120,happy
16141,surprise,16141,happy
16192,surprise,16192,happy
16198,surprise,16198,happy
16238,surprise,16238,happy
16275,surprise,16275,happy
1628,surprise,1628,happy
16308,surprise,16308,happy
16370,surprise,16370,happy
16375,surprise,16375,happy
1640,surprise,1640,happy
16407,surprise,16407,happy
16423,surprise,16423,happy
16444,surprise,16444,happy
16460,surprise,16460,happy
16511,surprise,16511,neutral
16550,surprise,16550,happy
16562,surprise,16562,happy
16583,surprise,16583,happy
16588,surprise,16588,happy
16596,surprise,16596,happy
16604,surprise,16604,happy
16611,surprise,16611,happy
16619,surprise,16619,happy
16633,surprise,16633,happy
16649,surprise,16649,happy
16667,surprise,16667,happy
16699,surprise,16699,happy
167,surprise,167,happy
1670,surprise,1670,happy
16700,surprise,16700,happy
16712,surprise,16712,happy
16734,surprise,16734,happy
16738,surprise,16738,happy
16751,surprise,16751,happy
16752,surprise,16752,happy
16759,surprise,16759,neutral
16770,surprise,16770,happy
16795,surprise,16795,happy
16799,surprise,16799,happy
16809,surprise,16809,happy
16818,surprise,16818,happy
16952,surprise,16952,happy
16967,surprise,16967,happy
16971,surprise,16971,happy
1699,surprise,1699,happy
17002,surprise,17002,surprise
17007,surprise,17007,happy
17010,surprise,17010,sad
17021,surprise,17021,happy
17022,surprise,17022,happy
17032,surprise,17032,happy
1704,surprise,1704,sad
17041,surprise,17041,happy
1707,surprise,1707,happy
17098,surprise,17098,happy
17104,surprise,17104,neutral
17117,surprise,17117,happy
17188,surprise,17188,happy
17194,surprise,17194,happy
17207,surprise,17207,happy
17220,surprise,17220,happy
17319,surprise,17319,happy
17367,surprise,17367,neutral
17381,surprise,17381,happy
17397,surprise,17397,happy
17402,surprise,17402,happy
17447,surprise,17447,happy
17462,surprise,17462,happy
17470,surprise,17470,surprise
17484,surprise,17484,happy
17485,surprise,17485,happy
17494,surprise,17494,happy
17498,surprise,17498,happy
17506,surprise,17506,disgust
17524,surprise,17524,happy
17541,surprise,17541,happy
17543,surprise,17543,happy
17552,surprise,17552,happy
17609,surprise,17609,happy
17624,surprise,17624,happy
17654,surprise,17654,happy
1768,surprise,1768,happy
17682,surprise,17682,happy
17684,surprise,17684,happy
17692,surprise,17692,happy
17694,surprise,17694,happy
17698,surprise,17698,happy
1770,surprise,1770,happy
17715,surprise,17715,happy
17772,surprise,17772,happy
17799,surprise,17799,happy
17802,surprise,17802,neutral
17821,surprise,17821,happy
1787,surprise,1787,happy
17904,surprise,17904,happy
1793,surprise,1793,happy
17936,surprise,17936,happy
18016,surprise,18016,happy
18018,surprise,18018,happy
18025,surprise,18025,happy
18033,surprise,18033,happy
18037,surprise,18037,happy
18080,surprise,18080,angry
18082,surprise,18082,happy
1815,surprise,1815,happy
18165,surprise,18165,happy
18173,surprise,18173,happy
18205,surprise,18205,happy
18226,surprise,18226,happy
18237,surprise,18237,happy
18245,surprise,18245,happy
18249,surprise,18249,happy
18250,surprise,18250,happy
18256,surprise,18256,happy
18259,surprise,18259,surprise
18297,surprise,18297,happy
18308,surprise,18308,happy
18383,surprise,18383,happy
18405,surprise,18405,happy
18424,surprise,18424,neutral
18425,surprise,18425,happy
18442,surprise,18442,happy
18443,surprise,18443,happy
18471,surprise,18471,happy
18476,surprise,18476,happy
18483,surprise,18483,happy
18487,surprise,18487,happy
18503,surprise,18503,happy
18505,surprise,18505,neutral
18531,surprise,18531,happy
18541,surprise,18541,happy
18556,surprise,18556,happy
18568,surprise,18568,happy
18578,surprise,18578,happy
18655,surprise,18655,happy
18662,surprise,18662,happy
1869,surprise,1869,happy
187,surprise,187,happy
18700,surprise,18700,happy
18729,surprise,18729,happy
18783,surprise,18783,happy
18822,surprise,18822,sad
18827,surprise,18827,neutral
18834,surprise,18834,happy
18835,surprise,18835,happy
18849,surprise,18849,happy
18861,surprise,18861,happy
1887,surprise,1887,happy
18873,surprise,18873,happy
18885,surprise,18885,happy
18898,surprise,18898,happy
18904,surprise,18904,happy
18930,surprise,18930,happy
18944,surprise,18944,happy
18948,surprise,18948,happy
18952,surprise,18952,happy
19008,surprise,19008,happy
19012,surprise,19012,happy
19025,surprise,19025,neutral
19056,surprise,19056,happy
19062,surprise,19062,happy
19063,surprise,19063,neutral
19074,surprise,19074,happy
19105,surprise,19105,happy
19127,surprise,19127,neutral
19130,surprise,19130,happy
19132,surprise,19132,happy
19137,surprise,19137,happy
19148,surprise,19148,happy
19160,surprise,19160,happy
19162,surprise,19162,happy
1919,surprise,1919,happy
192,surprise,192,surprise
1920,surprise,1920,happy
19210,surprise,19210,happy
19245,surprise,19245,happy
19263,surprise,19263,happy
19269,surprise,19269,happy
19284,surprise,19284,happy
19291,surprise,19291,neutral
19317,surprise,19317,happy
19318,surprise,19318,happy
19323,surprise,19323,happy
19346,surprise,19346,happy
19357,surprise,19357,happy
19370,surprise,19370,happy
19377,surprise,19377,happy
19378,surprise,19378,happy
1938,surprise,1938,happy
19398,surprise,19398,happy
19402,surprise,19402,sad
19438,surprise,19438,happy
19449,surprise,19449,happy
19478,surprise,19478,happy
19492,surprise,19492,happy
19496,surprise,19496,happy
19499,surprise,19499,happy
19514,surprise,19514,happy
1953,surprise,1953,happy
19536,surprise,19536,happy
19548,surprise,19548,happy
19568,surprise,19568,happy
19589,surprise,19589,neutral
19597,surprise,19597,happy
196,surprise,196,happy
19600,surprise,19600,happy
19605,surprise,19605,happy
19668,surprise,19668,happy
19680,surprise,19680,happy
19696,surprise,19696,happy
19700,surprise,19700,happy
19709,surprise,19709,happy
19711,surprise,19711,happy
1974,surprise,1974,happy
19744,surprise,19744,happy
19747,surprise,19747,happy
19748,surprise,19748,happy
19768,surprise,19768,happy
19803,surprise,19803,happy
19837,surprise,19837,happy
19883,surprise,19883,happy
19889,surprise,19889,happy
19918,surprise,19918,happy
19957,surprise,19957,happy
19958,surprise,19958,happy
19962,surprise,19962,happy
19968,surprise,19968,happy
2001,surprise,2001,happy
20023,surprise,20023,happy
20025,surprise,20025,happy
20032,surprise,20032,happy
20039,surprise,20039,happy
20048,surprise,20048,happy
20091,surprise,20091,happy
20111,surprise,20111,happy
2012,surprise,2012,happy
20120,surprise,20120,happy
20122,surprise,20122,happy
20140,surprise,20140,happy
20155,surprise,20155,happy
20165,surprise,20165,happy
20181,surprise,20181,happy
20196,surprise,20196,happy
20208,surprise,20208,happy
20213,surprise,20213,happy
20216,surprise,20216,happy
20218,surprise,20218,happy
20229,surprise,20229,happy
20239,surprise,20239,happy
20252,surprise,20252,happy
20267,surprise,20267,happy
20285,surprise,20285,happy
20296,surprise,20296,happy
20318,surprise,20318,happy
20355,surprise,20355,happy
20365,surprise,20365,happy
20371,surprise,20371,sad
20377,surprise,20377,happy
20412,surprise,20412,happy
20430,surprise,20430,happy
20445,surprise,20445,happy
20490,surprise,20490,happy
20500,surprise,20500,happy
20507,surprise,20507,happy
20519,surprise,20519,happy
20547,surprise,20547,happy
20561,surprise,20561,happy
20567,surprise,20567,happy
2058,surprise,2058,happy
20580,surprise,20580,happy
20595,surprise,20595,happy
20616,surprise,20616,happy
2064,surprise,2064,happy
20666,surprise,20666,happy
20675,surprise,20675,neutral
20684,surprise,20684,happy
20685,surprise,20685,happy
2069,surprise,2069,happy
20745,surprise,20745,happy
20821,surprise,20821,happy
20829,surprise,20829,happy
20850,surprise,20850,happy
20857,surprise,20857,happy
20865,surprise,20865,happy
20866,surprise,20866,neutral
20889,surprise,20889,happy
20918,surprise,20918,happy
20941,surprise,20941,happy
20945,surprise,20945,happy
20949,surprise,20949,happy
20958,surprise,20958,happy
20972,surprise,20972,sad
20984,surprise,20984,happy
20988,surprise,20988,happy
20994,surprise,20994,happy
210,surprise,210,happy
21006,surprise,21006,happy
21027,surprise,21027,happy
21033,surprise,21033,happy
21077,surprise,21077,angry
21097,surprise,21097,happy
21098,surprise,21098,happy
21120,surprise,21120,happy
21143,surprise,21143,neutral
21177,surprise,21177,happy
21185,surprise,21185,happy
2120,surprise,2120,happy
21200,surprise,21200,angry
2122,surprise,2122,happy
21235,surprise,21235,neutral
21292,surprise,21292,happy
213,surprise,213,happy
21305,surprise,21305,happy
21316,surprise,21316,happy
21348,surprise,21348,happy
2135,surprise,2135,happy
2137,surprise,2137,happy
21376,surprise,21376,happy
21384,surprise,21384,happy
21394,surprise,21394,happy
21439,surprise,21439,surprise
21441,surprise,21441,happy
21460,surprise,21460,happy
21473,surprise,21473,happy
21483,surprise,21483,fear
21501,surprise,21501,happy
2152,surprise,2152,happy
21524,surprise,21524,happy
21538,surprise,21538,happy
21574,surprise,21574,happy
2159,surprise,2159,happy
21593,surprise,21593,happy
21602,surprise,21602,happy
21605,surprise,21605,happy
21618,surprise,21618,happy
21699,surprise,21699,happy
21708,surprise,21708,happy
21750,surprise,21750,happy
21778,surprise,21778,happy
21783,surprise,21783,happy
21787,surprise,21787,happy
2182,surprise,2182,happy
21825,surprise,21825,happy
21835,surprise,21835,happy
2184,surprise,2184,happy
21846,surprise,21846,happy
21876,surprise,21876,happy
21899,surprise,21899,happy
21927,surprise,21927,happy
21942,surprise,21942,happy
21943,surprise,21943,happy
21961,surprise,21961,fear
21990,surprise,21990,sad
2204,surprise,2204,happy
22056,surprise,22056,happy
22064,surprise,22064,neutral
22080,surprise,22080,happy
22097,surprise,22097,happy
22111,surprise,22111,neutral
22138,surprise,22138,sad
22140,surprise,22140,happy
22150,surprise,22150,happy
22154,surprise,22154,surprise
22178,surprise,22178,fear
22179,surprise,22179,happy
22191,surprise,22191,happy
22194,surprise,22194,happy
22201,surprise,22201,happy
22247,surprise,22247,happy
22289,surprise,22289,sad
22290,surprise,22290,happy
22301,surprise,22301,angry
2231,surprise,2231,happy
22340,surprise,22340,happy
22346,surprise,22346,happy
22347,surprise,22347,happy
22351,surprise,22351,happy
22380,surprise,22380,neutral
22388,surprise,22388,happy
22395,surprise,22395,happy
22424,surprise,22424,happy
22459,surprise,22459,happy
22466,surprise,22466,happy
22506,surprise,22506,happy
22532,surprise,22532,happy
22545,surprise,22545,happy
22560,surprise,22560,happy
22574,surprise,22574,happy
22600,surprise,22600,happy
22604,surprise,22604,happy
22612,surprise,22612,happy
22614,surprise,22614,happy
22671,surprise,22671,neutral
22679,surprise,22679,happy
22711,surprise,22711,neutral
22750,surprise,22750,happy
22754,surprise,22754,neutral
22763,surprise,22763,neutral
22778,surprise,22778,happy
22784,surprise,22784,happy
22804,surprise,22804,happy
22805,surprise,22805,happy
2282,surprise,2282,happy
22834,surprise,22834,happy
2284,surprise,2284,happy
22863,surprise,22863,happy
2287,surprise,2287,happy
22894,surprise,22894,happy
22900,surprise,22900,happy
22910,surprise,22910,happy
2293,surprise,2293,happy
22935,surprise,22935,neutral
